date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:10:36	5255/5255	---M--	200	added ('OK')	image/png	etag:%221487-60743104825bd%22	https://themesbrand.com/velzon/html/material/assets/images/sweetalert2/notification-message.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/sweetalert2/notification-message.png	(from https://themesbrand.com/velzon/html/material/advance-ui-sweetalerts.html)
18:10:36	10520/10520	---M-Z	200	added ('OK')	application/javascript	etag:%222918-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/sweetalerts.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/sweetalerts.init.js	(from https://themesbrand.com/velzon/html/material/advance-ui-sweetalerts.html)
18:10:36	44136/44136	---M-Z	200	added ('OK')	application/javascript	etag:%22ac68-6074310512e41-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/sortablejs/Sortable.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/sortablejs/Sortable.min.js	(from https://themesbrand.com/velzon/html/material/advance-ui-nestable.html)
18:10:37	505/505	---M-Z	200	added ('OK')	application/javascript	etag:%221f9-607431048643d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/nestable.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/nestable.init.js	(from https://themesbrand.com/velzon/html/material/advance-ui-nestable.html)
18:10:37	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%2265c5-6074310499cbe-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/aos/aos.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/aos/aos.css	(from https://themesbrand.com/velzon/html/material/advance-ui-animation.html)
18:10:38	8563/8563	---M--	200	added ('OK')	image/png	etag:%222173-60743104779dd%22	https://themesbrand.com/velzon/html/material/assets/images/mac-img.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/mac-img.png	(from https://themesbrand.com/velzon/html/material/advance-ui-animation.html)
18:10:38	14690/14690	---M-Z	200	added ('OK')	application/javascript	etag:%223962-6074310499cbe-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/aos/aos.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/aos/aos.js	(from https://themesbrand.com/velzon/html/material/advance-ui-animation.html)
18:10:38	48/48	---M--	200	added ('OK')	application/javascript	etag:%2230-607431048355d%22	https://themesbrand.com/velzon/html/material/assets/js/pages/animation-aos.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/animation-aos.init.js	(from https://themesbrand.com/velzon/html/material/advance-ui-animation.html)
18:10:39	3417/3417	---M-Z	200	added ('OK')	text/css	etag:%22d59-607431050ff61-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/shepherd.js/css/shepherd.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/shepherd.js/css/shepherd.css	(from https://themesbrand.com/velzon/html/material/advance-ui-tour.html)
18:10:39	44587/44587	---M-Z	200	added ('OK')	application/javascript	etag:%22ae2b-6074310511ea1-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/shepherd.js/js/shepherd.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/shepherd.js/js/shepherd.min.js	(from https://themesbrand.com/velzon/html/material/advance-ui-tour.html)
18:10:39	1584/1584	---M-Z	200	added ('OK')	application/javascript	etag:%22630-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/tour.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/tour.init.js	(from https://themesbrand.com/velzon/html/material/advance-ui-tour.html)
18:10:40	2939/2939	---M-Z	200	added ('OK')	application/javascript	etag:%22b7b-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/swiper.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/swiper.init.js	(from https://themesbrand.com/velzon/html/material/advance-ui-swiper.html)
18:10:40	14022/14022	---M-Z	200	added ('OK')	application/javascript	etag:%2236c6-607431050ff61-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/rater-js/index.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/rater-js/index.js	(from https://themesbrand.com/velzon/html/material/advance-ui-ratings.html)
18:10:40	1749/1749	---M-Z	200	added ('OK')	application/javascript	etag:%226d5-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/rating.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/rating.init.js	(from https://themesbrand.com/velzon/html/material/advance-ui-ratings.html)
18:10:41	93093/93093	---M--	200	added ('OK')	image/png	etag:%2216ba5-60743104825bd%22	https://themesbrand.com/velzon/html/material/assets/images/user-illustarator-1.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/user-illustarator-1.png	(from https://themesbrand.com/velzon/html/material/widgets.html)
18:10:42	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-60743104f5980-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/jsvectormap/maps/us-merc-en.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/jsvectormap/maps/us-merc-en.js	(from https://themesbrand.com/velzon/html/material/widgets.html)
18:10:42	58666/58666	---M-Z	200	added ('OK')	application/javascript	etag:%22e52a-60743104a777e-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/card/card.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/card/card.js	(from https://themesbrand.com/velzon/html/material/widgets.html)
18:10:42	10875/10875	---M-Z	200	added ('OK')	application/javascript	etag:%222a7b-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/widgets.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/widgets.init.js	(from https://themesbrand.com/velzon/html/material/widgets.html)
18:10:43	9004/9004	---M-Z	200	added ('OK')	text/css	etag:%22232c-6074310499cbe-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/@simonwep/pickr/themes/classic.min.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/@simonwep/pickr/themes/classic.min.css	(from https://themesbrand.com/velzon/html/material/forms-pickers.html)
18:10:43	9118/9118	---M-Z	200	added ('OK')	text/css	etag:%22239e-6074310499cbe-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/@simonwep/pickr/themes/monolith.min.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/@simonwep/pickr/themes/monolith.min.css	(from https://themesbrand.com/velzon/html/material/forms-pickers.html)
18:10:44	9216/9216	---M-Z	200	added ('OK')	text/css	etag:%222400-6074310499cbe-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/@simonwep/pickr/themes/nano.min.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/@simonwep/pickr/themes/nano.min.css	(from https://themesbrand.com/velzon/html/material/forms-pickers.html)
18:10:44	23556/23556	---M-Z	200	added ('OK')	application/javascript	etag:%225c04-6074310498d1e-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/@simonwep/pickr/pickr.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/@simonwep/pickr/pickr.min.js	(from https://themesbrand.com/velzon/html/material/forms-pickers.html)
18:10:44	3788/3788	---M-Z	200	added ('OK')	application/javascript	etag:%22ecc-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/form-pickers.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/form-pickers.init.js	(from https://themesbrand.com/velzon/html/material/forms-pickers.html)
18:10:45	1470/1470	---M-Z	200	added ('OK')	application/javascript	etag:%225be-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/form-masks.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/form-masks.init.js	(from https://themesbrand.com/velzon/html/material/forms-masks.html)
18:10:45	1290/1290	---M-Z	200	added ('OK')	text/css	etag:%2250a-6074310506320-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/multi.js/multi.min.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/multi.js/multi.min.css	(from https://themesbrand.com/velzon/html/material/forms-advanced.html)
18:10:45	3093/3093	---M-Z	200	added ('OK')	text/css	etag:%22c15-6074310499cbe-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css	(from https://themesbrand.com/velzon/html/material/forms-advanced.html)
18:10:45	3931/3931	---M-Z	200	added ('OK')	application/javascript	etag:%22f5b-6074310506320-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/multi.js/multi.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/multi.js/multi.min.js	(from https://themesbrand.com/velzon/html/material/forms-advanced.html)
18:10:46	9088/9088	---M-Z	200	added ('OK')	application/javascript	etag:%222380-6074310499cbe-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/@tarekraafat/autocomplete.js/autoComplete.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/@tarekraafat/autocomplete.js/autoComplete.min.js	(from https://themesbrand.com/velzon/html/material/forms-advanced.html)
18:10:46	1614/1614	---M-Z	200	added ('OK')	application/javascript	etag:%2264e-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/form-advanced.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/velzon/html/material/forms-advanced.html)
18:10:46	3558/3558	---M-Z	200	added ('OK')	application/javascript	etag:%22de6-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/flag-input.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/flag-input.init.js	(from https://themesbrand.com/velzon/html/material/forms-advanced.html)
18:10:47	5872/5872	---M-Z	200	added ('OK')	application/javascript	etag:%2216f0-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/range-sliders.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/velzon/html/material/forms-range-sliders.html)
18:10:47	2238/2238	---M-Z	200	added ('OK')	application/javascript	etag:%228be-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/form-wizard.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/form-wizard.init.js	(from https://themesbrand.com/velzon/html/material/forms-wizard.html)
18:10:48	9020/9020	---M-Z	200	added ('OK')	text/css	etag:%22233c-607431050d081-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/quill/quill.core.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/quill/quill.core.css	(from https://themesbrand.com/velzon/html/material/forms-editors.html)
18:10:48	25273/25273	---M-Z	200	added ('OK')	text/css	etag:%2262b9-607431050d081-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/quill/quill.bubble.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/quill/quill.bubble.css	(from https://themesbrand.com/velzon/html/material/forms-editors.html)
18:10:48	24743/24743	---M-Z	200	added ('OK')	text/css	etag:%2260a7-607431050ff61-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/quill/quill.snow.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/quill/quill.snow.css	(from https://themesbrand.com/velzon/html/material/forms-editors.html)
18:10:48	216333/216333	---M-Z	200	added ('OK')	application/javascript	etag:%2234d0d-607431050e021-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/quill/quill.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/quill/quill.min.js	(from https://themesbrand.com/velzon/html/material/forms-editors.html)
18:10:48	1024/1024	---M-Z	200	added ('OK')	application/javascript	etag:%22400-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/form-editor.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/velzon/html/material/forms-editors.html)
18:10:49	2144/2144	---M--	200	added ('OK')	image/png	etag:%22860-60743104779dd%22	https://themesbrand.com/velzon/html/material/assets/images/new-document.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/new-document.png	(from https://themesbrand.com/velzon/html/material/forms-file-uploads.html)
18:10:49	1223/1223	---M-Z	200	added ('OK')	application/javascript	etag:%224c7-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/form-file-upload.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/form-file-upload.init.js	(from https://themesbrand.com/velzon/html/material/forms-file-uploads.html)
18:10:50	16264/16264	---M-Z	200	added ('OK')	text/css	etag:W/%223f88-kT+fe5U1rseQyjzp1uNaz682mZM%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	E:/admin/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	(from https://themesbrand.com/velzon/html/material/forms-select2.html)
18:10:51	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	E:/admin/code.jquery.com/jquery-3.6.0.min.js	(from https://themesbrand.com/velzon/html/material/forms-select2.html)
18:10:51	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:W/%2211dcb-beEOdKmS/KFegD2RDRMPgmYxy4Y%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	E:/admin/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	(from https://themesbrand.com/velzon/html/material/forms-select2.html)
18:10:51	1231/1231	---M-Z	200	added ('OK')	application/javascript	etag:%224cf-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/select2.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/select2.init.js	(from https://themesbrand.com/velzon/html/material/forms-select2.html)
18:10:52	10036/10036	---M-Z	200	added ('OK')	application/javascript	etag:%222734-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/gridjs.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/gridjs.init.js	(from https://themesbrand.com/velzon/html/material/tables-gridjs.html)
18:10:53	10271/10271	---M-Z	200	added ('OK')	application/javascript	etag:%22281f-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/listjs.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/listjs.init.js	(from https://themesbrand.com/velzon/html/material/tables-listjs.html)
18:10:53	8144/8144	---MCZ	200	added ('OK')	text/css	etag:W/%2266222f33-1fd0%22	https://cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	E:/admin/cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:54	4301/4301	---MCZ	200	added ('OK')	text/css	etag:W/%2266222f3b-10cd%22	https://cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	E:/admin/cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:54	16075/16075	---MCZ	200	added ('OK')	text/css	etag:W/%2266222f34-3ecb%22	https://cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	E:/admin/cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:54	88048/88048	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266222f33-157f0%22	https://cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	E:/admin/cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:55	4480/4480	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266222f33-1180%22	https://cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	E:/admin/cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:55	16849/16849	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266222f3b-41d1%22	https://cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	E:/admin/cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:55	25183/25183	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266222f34-625f%22	https://cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	E:/admin/cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:55	2514/2514	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266222f34-9d2%22	https://cdn.datatables.net/buttons/2.2.2/js/buttons.print.min.js	E:/admin/cdn.datatables.net/buttons/2.2.2/js/buttons.print.min.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:56	25103/25103	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266222f34-620f%22	https://cdn.datatables.net/buttons/2.2.2/js/buttons.html5.min.js	E:/admin/cdn.datatables.net/buttons/2.2.2/js/buttons.html5.min.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:56	926228/926228	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-e2214%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	E:/admin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:57	1093401/1093401	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-10af19%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	E:/admin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:57	101939/101939	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-18e33%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	E:/admin/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:58	1013/1013	---M-Z	200	added ('OK')	application/javascript	etag:%223f5-609b6e51f80bf-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/datatables.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/datatables.init.js	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
18:10:58	6010/6010	---M-Z	200	added ('OK')	application/javascript	etag:%22177a-5ed682dd70040-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/stock-prices.js	E:/admin/img.themesbrand.com/velzon/apexchart-js/stock-prices.js	(from https://themesbrand.com/velzon/html/material/charts-apex-line.html)
18:10:59	17787/17787	---M-Z	200	added ('OK')	application/javascript	etag:%22457b-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-line.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-line.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-line.html)
18:11:00	20970/20970	---M-Z	200	added ('OK')	application/javascript	etag:%2251ea-5ed682e6f96c0-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/github-data.js	E:/admin/img.themesbrand.com/velzon/apexchart-js/github-data.js	(from https://themesbrand.com/velzon/html/material/charts-apex-area.html)
18:11:00	23541/23541	---M-Z	200	added ('OK')	application/javascript	etag:%225bf5-5ed682eda6680-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/irregular-data-series.js	E:/admin/img.themesbrand.com/velzon/apexchart-js/irregular-data-series.js	(from https://themesbrand.com/velzon/html/material/charts-apex-area.html)
18:11:01	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%2224d9d-60743105024a0-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/moment/moment.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/moment/moment.js	(from https://themesbrand.com/velzon/html/material/charts-apex-area.html)
18:11:01	15244/15244	---M-Z	200	added ('OK')	application/javascript	etag:%223b8c-607431048355d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-area.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-area.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-area.html)
18:11:02	6571/6571	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-b60%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	E:/admin/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	(from https://themesbrand.com/velzon/html/material/charts-apex-column.html)
18:11:02	761/761	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-196%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	E:/admin/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	(from https://themesbrand.com/velzon/html/material/charts-apex-column.html)
18:11:02	15324/15324	---M-Z	200	added ('OK')	application/javascript	etag:%223bdc-607431048355d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-column.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-column.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-column.html)
18:11:02	8969/8969	---M-Z	200	added ('OK')	application/javascript	etag:%222309-607431048355d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-bar.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-bar.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-bar.html)
18:11:03	4499/4499	---M-Z	200	added ('OK')	application/javascript	etag:%221193-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-mixed.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-mixed.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-mixed.html)
18:11:03	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-6074310501500-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/moment/min/moment.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/velzon/html/material/charts-apex-timeline.html)
18:11:04	8291/8291	---M-Z	200	added ('OK')	application/javascript	etag:%222063-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-timeline.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-timeline.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-timeline.html)
18:11:05	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%226276894a-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	E:/admin/apexcharts.com/samples/assets/ohlc.js	(from https://themesbrand.com/velzon/html/material/charts-apex-range-area.html)
18:11:06	6554/6554	---M-Z	200	added ('OK')	application/javascript	etag:%22199a-5ed68310ef9c0-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/dayjs.min.js	E:/admin/img.themesbrand.com/velzon/apexchart-js/dayjs.min.js	(from https://themesbrand.com/velzon/html/material/charts-apex-range-area.html)
18:11:06	2565/2565	---M-Z	200	added ('OK')	application/javascript	etag:%22a05-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-range-area.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-range-area.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-range-area.html)
18:11:07	1773/1773	---M-Z	200	added ('OK')	application/javascript	etag:%226ed-607431048355d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-funnel.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-funnel.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-funnel.html)
18:11:07	14677/14677	---M-Z	200	added ('OK')	application/javascript	etag:%223955-607431048355d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-candlestick.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-candlestick.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-candlestick.html)
18:11:07	2998/2998	---M-Z	200	added ('OK')	application/javascript	etag:%22bb6-607431048355d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-boxplot.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-boxplot.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-boxplot.html)
18:11:08	2252/2252	---M-Z	200	added ('OK')	application/javascript	etag:%228cc-607431048355d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-bubble.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-bubble.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-bubble.html)
18:11:08	3833/3833	---M-Z	200	added ('OK')	application/javascript	etag:%22ef9-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-scatter.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-scatter.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-scatter.html)
18:11:09	5405/5405	---M-Z	200	added ('OK')	application/javascript	etag:%22151d-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-heatmap.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-heatmap.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-heatmap.html)
18:11:09	3171/3171	---M-Z	200	added ('OK')	application/javascript	etag:%22c63-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-treemap.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-treemap.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-treemap.html)
18:11:10	4805/4805	---M-Z	200	added ('OK')	application/javascript	etag:%2212c5-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-pie.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-pie.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-pie.html)
18:11:10	4835/4835	---M-Z	200	added ('OK')	application/javascript	etag:%2212e3-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-radialbar.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-radialbar.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-radialbar.html)
18:11:11	2068/2068	---M-Z	200	added ('OK')	application/javascript	etag:%22814-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-radar.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-radar.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-radar.html)
18:11:11	1424/1424	---M-Z	200	added ('OK')	application/javascript	etag:%22590-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-polararea.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/apexcharts-polararea.init.js	(from https://themesbrand.com/velzon/html/material/charts-apex-polar.html)
